,y,N,i,d,K,x
769,0.613,4905,0,1,2,2
770,4.946,4905,0,1,2,2
771,1.079,4905,0,0,2,2
772,0.9920000000000001,4905,1,1,2,2
773,0.078,4905,1,1,2,2
774,0.673,4905,0,1,2,2
775,1.361,4905,1,0,2,2
776,1.471,4905,1,0,2,2
777,0.376,4905,1,0,2,2
778,1.3230000000000002,4905,1,0,2,2
779,0.5840000000000001,4905,1,0,2,2
780,0.495,4905,1,1,2,2
781,0.271,4905,1,1,2,2
782,0.254,4905,0,1,2,2
783,0.166,4905,1,0,2,2
784,0.481,4905,1,0,2,2
785,0.388,4905,1,0,2,2
786,0.524,4905,1,0,2,2
787,0.45,4905,1,0,2,2
788,0.15,4905,1,0,2,2
789,0.11800000000000001,4905,1,0,2,2
790,0.916,4905,1,0,2,2
791,0.194,4905,1,0,2,2
792,3.157,4905,1,1,2,2
793,0.226,4905,1,1,2,2
794,0.342,4905,1,1,2,2
795,2.891,4905,1,1,2,2
796,0.298,4905,1,1,2,2
797,0.165,4905,1,1,2,2
798,1.754,4905,0,1,2,2
799,0.21,4905,0,1,2,2
800,0.509,4905,0,1,2,2
801,3.766,4905,1,1,2,2
802,0.886,4905,1,1,2,2
803,0.197,4905,1,1,2,2
804,0.162,4905,1,1,2,2
805,1.3940000000000001,4905,1,1,2,2
806,1.332,4905,1,1,2,2
807,0.16499999999999998,4905,1,1,2,2
808,0.106,4905,0,1,2,2
809,0.34500000000000003,4905,1,0,2,2
810,1.425,4905,1,0,2,2
811,0.34500000000000003,4905,1,0,2,2
812,1.7970000000000002,4905,1,0,2,2
813,2.4130000000000003,4905,1,0,2,2
814,0.149,4905,1,0,2,2
815,1.1720000000000002,4905,1,0,2,2
816,3.136,4905,1,0,2,2
817,2.1290000000000004,4905,1,0,2,2
818,0.675,4905,1,0,2,2
819,0.5720000000000001,4905,1,0,2,2
820,0.659,4905,1,0,2,2
821,0.948,4905,1,0,2,2
822,1.395,4905,1,0,2,2
823,0.46799999999999997,4905,1,0,2,2
824,0.269,4905,0,0,2,2
825,0.089,4905,0,0,2,2
826,2.641,4905,0,0,2,2
827,0.163,4905,0,0,2,2
828,0.47900000000000004,4905,0,1,2,2
829,1.679,4905,1,1,2,2
830,0.091,4905,1,1,2,2
831,4.006,4905,1,0,2,2
832,0.704,4905,1,0,2,2
833,0.374,4905,1,0,2,2
834,0.148,4905,1,0,2,2
835,1.5,4905,1,0,2,2
836,0.392,4905,1,0,2,2
837,0.7330000000000001,4905,1,0,2,2
838,0.253,4905,1,0,2,2
839,0.21,4905,1,0,2,2
840,0.255,4905,0,1,2,2
841,0.315,4905,1,1,2,2
842,0.7949999999999999,4905,1,1,2,2
843,0.21,4905,1,1,2,2
844,0.209,4905,1,1,2,2
845,0.645,4905,0,1,2,2
846,0.089,4905,0,1,2,2
847,0.194,4905,0,1,2,2
848,0.359,4905,0,1,2,2
849,1.3679999999999999,4905,1,0,2,2
850,0.6900000000000001,4905,1,0,2,2
851,1.516,4905,1,1,2,2
852,0.209,4905,1,1,2,2
853,0.8220000000000001,4905,1,1,2,2
854,1.71,4905,1,1,2,2
855,0.195,4905,1,1,2,2
856,0.617,4905,1,1,2,2
857,0.151,4905,1,1,2,2
858,1.046,4905,1,1,2,2
859,0.704,4905,1,1,2,2
860,3.267,4905,1,1,2,2
861,0.989,4905,0,1,2,2
862,0.211,4905,0,1,2,2
863,0.299,4905,0,0,2,2
864,0.675,4905,0,1,2,2
865,2.372,4905,0,1,2,2
866,0.525,4905,0,1,2,2
867,0.315,4905,1,0,2,2
868,1.092,4905,1,0,2,2
869,0.226,4905,1,0,2,2
870,0.165,4905,1,0,2,2
871,0.21,4905,1,0,2,2
872,0.43700000000000006,4905,1,0,2,2
873,0.418,4905,1,0,2,2
874,0.511,4905,1,0,2,2
875,0.948,4905,0,1,2,2
876,0.676,4905,0,1,2,2
877,0.42,4905,0,1,2,2
878,0.18,4905,0,1,2,2
879,0.148,4905,0,1,2,2
880,0.45,4905,0,1,2,2
881,1.844,4905,0,0,2,2
882,0.27,4905,0,0,2,2
883,0.5690000000000001,4905,0,0,2,2
884,1.892,4905,0,0,2,2
885,0.494,4905,0,0,2,2
886,0.135,4905,0,0,2,2
887,1.409,4905,1,1,2,2
888,1.288,4905,1,1,2,2
889,0.435,4905,1,1,2,2
890,1.2160000000000002,4905,0,1,2,2
891,0.555,4905,0,1,2,2
892,0.737,4905,0,1,2,2
893,0.061,4905,0,1,2,2
894,2.026,4905,0,0,2,2
895,1.018,4905,0,0,2,2
896,0.466,4905,0,0,2,2
897,0.598,4905,0,0,2,2
898,0.526,4905,1,0,2,2
899,0.285,4905,1,0,2,2
900,0.344,4905,1,0,2,2
901,1.14,4905,1,0,2,2
902,0.209,4905,1,0,2,2
903,0.435,4905,1,0,2,2
904,0.388,4905,1,0,2,2
905,0.255,4905,1,0,2,2
906,0.405,4905,1,0,2,2
907,2.292,4905,1,1,2,2
908,0.5569999999999999,4905,1,1,2,2
909,0.134,4905,0,0,2,2
910,1.71,4905,0,0,2,2
911,0.645,4905,0,0,2,2
912,3.585,4905,1,0,2,2
913,0.20800000000000002,4905,1,0,2,2
914,0.434,4905,1,0,2,2
915,1.484,4905,1,0,2,2
916,0.075,4905,1,1,2,2
917,0.5840000000000001,4905,1,1,2,2
918,0.5680000000000001,4905,1,1,2,2
919,0.751,4905,1,0,2,2
920,2.396,4905,1,0,2,2
921,0.316,4905,1,0,2,2
922,0.387,4905,1,0,2,2
923,0.105,4905,1,0,2,2
924,0.105,4905,0,1,2,2
925,0.435,4905,0,1,2,2
926,0.167,4905,0,1,2,2
927,0.106,4905,0,0,2,2
928,0.464,4905,1,0,2,2
929,0.151,4905,1,0,2,2
930,0.333,4905,0,0,2,2
931,0.195,4905,0,0,2,2
932,0.34600000000000003,4905,0,0,2,2
933,0.48,4905,1,0,2,2
934,3.048,4905,0,1,2,2
935,0.257,4905,0,1,2,2
936,3.9,4905,0,1,2,2
937,0.538,4905,0,1,2,2
938,0.404,4905,0,1,2,2
939,0.643,4905,0,1,2,2
940,2.548,4905,1,0,2,2
941,0.72,4905,1,0,2,2
942,0.28800000000000003,4905,1,0,2,2
943,1.338,4905,1,0,2,2
944,0.919,4905,1,0,2,2
945,0.373,4905,1,0,2,2
946,1.71,4905,1,0,2,2
947,1.421,4905,1,0,2,2
948,0.404,4905,1,0,2,2
949,0.28400000000000003,4905,1,0,2,2
950,0.181,4905,0,0,2,2
951,0.99,4905,0,0,2,2
952,0.36,4905,0,0,2,2
953,0.766,4905,0,0,2,2
954,1.3639999999999999,4905,0,1,2,2
955,0.24,4905,0,1,2,2
956,0.5680000000000001,4905,0,1,2,2
957,0.977,4905,0,0,2,2
958,0.465,4905,0,0,2,2
959,0.8520000000000001,4905,1,0,2,2
960,0.747,4905,1,0,2,2
961,0.992,4905,1,0,2,2
962,0.195,4905,1,0,2,2
963,0.30000000000000004,4905,1,1,2,2
964,0.451,4905,0,0,2,2
965,0.51,4905,0,0,2,2
966,1.067,4905,0,0,2,2
967,0.089,4905,1,0,2,2
968,0.148,4905,1,1,2,2
969,2.3640000000000003,4905,1,1,2,2
970,2.096,4905,1,1,2,2
971,0.84,4905,1,1,2,2
972,2.072,4905,1,1,2,2
973,1.527,4905,0,0,2,2
974,1.006,4905,0,0,2,2
975,0.389,4905,0,0,2,2
976,1.486,4905,0,1,2,2
977,0.23900000000000002,4905,0,1,2,2
978,0.253,4905,0,1,2,2
979,0.34400000000000003,4905,1,0,2,2
980,0.27,4905,1,0,2,2
981,0.421,4905,1,0,2,2
982,0.30000000000000004,4905,0,0,2,2
983,0.34600000000000003,4905,0,0,2,2
984,0.361,4905,1,0,2,2
985,0.10400000000000001,4905,1,0,2,2
986,1.185,4905,0,0,2,2
987,1.425,4905,0,1,2,2
988,1.034,4905,0,1,2,2
989,1.0170000000000001,4905,0,1,2,2
990,3.027,4905,1,1,2,2
991,6.548,4905,0,1,2,2
992,0.585,4905,0,1,2,2
993,0.7949999999999999,4905,0,1,2,2
994,0.5549999999999999,4905,0,1,2,2
995,1.98,4905,0,1,2,2
996,0.373,4905,0,0,2,2
997,0.11900000000000001,4905,0,0,2,2
998,0.088,4905,0,0,2,2
999,1.439,4905,0,0,2,2
1000,0.166,4905,0,0,2,2
1001,1.35,4905,1,0,2,2
1002,0.179,4905,1,0,2,2
1003,1.842,4905,1,0,2,2
1004,1.529,4905,1,0,2,2
1005,0.5690000000000001,4905,1,0,2,2
1006,0.7630000000000001,4905,1,0,2,2
1007,0.538,4905,1,0,2,2
1008,0.076,4905,1,0,2,2
1009,0.241,4905,1,0,2,2
1010,0.211,4905,1,0,2,2
1011,1.9649999999999999,4905,0,1,2,2
1012,1.334,4905,0,1,2,2
1013,4.017,4905,0,1,2,2
1014,0.11800000000000001,4905,1,1,2,2
1015,0.15,4905,1,1,2,2
1016,3.9899999999999998,4905,1,1,2,2
1017,0.736,4905,1,1,2,2
1018,0.18,4905,1,1,2,2
1019,0.3,4905,1,1,2,2
1020,0.624,4905,0,0,2,2
1021,0.507,4905,0,0,2,2
1022,4.691,4905,0,0,2,2
1023,0.69,4905,0,0,2,2
1024,0.179,4905,0,0,2,2
1025,0.6880000000000001,4905,0,0,2,2
1026,0.361,4905,0,0,2,2
1027,0.34400000000000003,4905,1,0,2,2
1028,0.151,4905,1,0,2,2
1029,0.313,4905,1,0,2,2
1030,0.37400000000000005,4905,1,0,2,2
1031,1.215,4905,0,1,2,2
1032,2.2310000000000003,4905,1,0,2,2
1033,1.016,4905,1,0,2,2
1034,0.134,4905,1,0,2,2
1035,0.149,4905,1,0,2,2
1036,1.5,4905,1,1,2,2
1037,0.675,4905,1,1,2,2
1038,1.7850000000000001,4905,1,1,2,2
1039,0.30000000000000004,4905,1,1,2,2
1040,16.515,4905,1,1,2,2
1041,0.41600000000000004,4905,1,1,2,2
1042,2.743,4905,1,1,2,2
1043,2.501,4905,1,1,2,2
1044,0.21,4905,1,1,2,2
1045,1.223,4905,1,0,2,2
1046,1.005,4905,1,0,2,2
1047,0.599,4905,1,0,2,2
1048,1.0919999999999999,4905,1,0,2,2
1049,0.209,4905,1,0,2,2
1050,0.436,4905,1,0,2,2
1051,0.391,4905,1,0,2,2
1052,0.34600000000000003,4905,1,0,2,2
1053,0.09,4905,1,0,2,2
1054,0.541,4905,1,0,2,2
1055,0.465,4905,1,0,2,2
1056,1.1500000000000001,4905,1,0,2,2
1057,7.865,4905,0,1,2,2
1058,0.704,4905,0,1,2,2
1059,0.107,4905,0,1,2,2
1060,6.267,4905,0,1,2,2
1061,0.315,4905,0,1,2,2
1062,0.9870000000000001,4905,0,1,2,2
1063,1.994,4905,0,1,2,2
1064,1.633,4905,1,1,2,2
1065,0.361,4905,1,0,2,2
1066,0.20800000000000002,4905,1,0,2,2
1067,1.183,4905,1,0,2,2
1068,2.325,4905,1,0,2,2
1069,0.241,4905,1,0,2,2
1070,0.47900000000000004,4905,1,0,2,2
1071,0.073,4905,0,0,2,2
1072,0.179,4905,1,0,2,2
1073,0.463,4905,1,0,2,2
1074,0.23900000000000002,4905,1,0,2,2
1075,0.164,4905,1,0,2,2
1076,0.224,4905,1,0,2,2
1077,0.11900000000000001,4905,1,0,2,2
1078,1.199,4905,1,0,2,2
1079,1.2149999999999999,4905,1,0,2,2
1080,0.612,4905,1,0,2,2
1081,0.911,4905,1,0,2,2
1082,1.9620000000000002,4905,1,0,2,2
1083,0.614,4905,0,0,2,2
1084,0.089,4905,0,0,2,2
1085,0.28500000000000003,4905,0,0,2,2
1086,0.238,4905,0,0,2,2
1087,0.271,4905,0,0,2,2
1088,0.195,4905,1,0,2,2
1089,0.329,4905,1,0,2,2
1090,0.449,4905,1,0,2,2
1091,0.105,4905,1,0,2,2
1092,0.719,4905,1,0,2,2
1093,0.135,4905,1,0,2,2
1094,0.34600000000000003,4905,1,0,2,2
1095,3.399,4905,1,1,2,2
1096,0.255,4905,1,1,2,2
1097,2.279,4905,1,1,2,2
1098,0.313,4905,0,0,2,2
1099,0.541,4905,1,0,2,2
1100,0.151,4905,1,0,2,2
1101,0.22499999999999998,4905,1,0,2,2
1102,0.733,4905,0,1,2,2
1103,0.225,4905,0,1,2,2
1104,0.585,4905,0,0,2,2
1105,0.28500000000000003,4905,0,0,2,2
1106,0.823,4905,0,0,2,2
1107,0.37300000000000005,4905,0,0,2,2
1108,0.34600000000000003,4905,0,0,2,2
1109,0.165,4905,0,0,2,2
1110,1.155,4905,0,0,2,2
1111,0.719,4905,0,0,2,2
1112,0.36,4905,0,0,2,2
1113,0.075,4905,0,0,2,2
1114,0.39,4905,0,0,2,2
1115,0.583,4905,0,0,2,2
1116,0.075,4905,0,0,2,2
1117,0.39,4905,0,0,2,2
1118,0.254,4905,1,0,2,2
1119,0.076,4905,1,0,2,2
1120,0.122,4905,1,0,2,2
1121,0.299,4905,1,0,2,2
1122,0.21,4905,1,0,2,2
1123,0.286,4905,1,0,2,2
1124,0.089,4905,1,0,2,2
1125,1.95,4905,1,0,2,2
1126,0.18,4905,1,0,2,2
1127,0.734,4905,0,1,2,2
1128,0.314,4905,0,1,2,2
1129,0.39,4905,0,1,2,2
1130,0.432,4905,0,1,2,2
1131,0.99,4905,0,0,2,2
1132,0.658,4905,0,0,2,2
1133,0.331,4905,0,0,2,2
1134,0.161,4905,0,0,2,2
1135,0.314,4905,0,0,2,2
1136,0.195,4905,0,0,2,2
1137,0.705,4905,0,0,2,2
1138,0.405,4905,0,0,2,2
1139,0.495,4905,0,1,2,2
1140,0.194,4905,0,1,2,2
1141,0.419,4905,0,1,2,2
1142,1.256,4905,0,1,2,2
1143,0.556,4905,1,0,2,2
1144,0.539,4905,1,0,2,2
1145,0.28400000000000003,4905,0,0,2,2
1146,0.074,4905,0,0,2,2
1147,0.121,4905,0,0,2,2
1148,0.539,4905,1,0,2,2
1149,0.195,4905,1,0,2,2
1150,0.836,4905,0,0,2,2
1151,1.194,4905,0,0,2,2
1152,5.276000000000001,4905,0,0,2,2
1153,0.75,4905,0,0,2,2
1154,0.271,4905,1,0,2,2
1155,0.314,4905,1,0,2,2
1156,1.126,4905,1,1,2,2
1157,0.522,4905,1,1,2,2
1158,2.68,4905,1,1,2,2
1159,0.8840000000000001,4905,1,1,2,2
1160,0.39,4905,1,0,2,2
1161,0.28400000000000003,4905,1,0,2,2
1162,1.213,4905,1,0,2,2
1163,0.164,4905,1,0,2,2
1164,0.106,4905,1,0,2,2
1165,0.29900000000000004,4905,1,0,2,2
1166,2.744,4905,1,1,2,2
1167,0.585,4905,1,1,2,2
1168,0.865,4905,1,1,2,2
1169,0.254,4905,1,1,2,2
1170,0.269,4905,1,1,2,2
1171,0.11900000000000001,4905,1,0,2,2
1172,1.736,4905,1,0,2,2
1173,0.585,4905,1,0,2,2
1174,0.388,4905,1,0,2,2
1175,1.331,4905,1,0,2,2
1176,0.11900000000000001,4905,1,0,2,2
1177,0.405,4905,1,0,2,2
1178,0.135,4905,1,0,2,2
1179,0.658,4905,1,0,2,2
1180,0.135,4905,1,0,2,2
1181,0.241,4905,1,0,2,2
1182,0.9600000000000001,4905,1,0,2,2
1183,0.507,4905,0,1,2,2
1184,0.751,4905,0,1,2,2
1185,1.183,4905,0,1,2,2
1186,0.057,4905,0,0,2,2
1187,0.06,4905,0,0,2,2
1188,2.157,4905,0,1,2,2
1189,0.254,4905,0,1,2,2
1190,2.8329999999999997,4905,1,1,2,2
1191,0.467,4905,1,1,2,2
1192,0.464,4905,1,1,2,2
1193,0.258,4905,1,0,2,2
1194,0.838,4905,0,0,2,2
1195,0.5660000000000001,4905,1,1,2,2
1196,1.125,4905,0,0,2,2
1197,0.16599999999999998,4905,0,0,2,2
1198,1.154,4905,0,0,2,2
1199,0.855,4905,1,1,2,2
1200,1.124,4905,0,1,2,2
1201,7.015,4905,0,1,2,2
1202,1.3940000000000001,4905,1,1,2,2
1203,3.281,4905,0,1,2,2
1204,1.576,4905,1,0,2,2
1205,0.135,4905,1,0,2,2
1206,0.302,4905,1,0,2,2
1207,0.209,4905,1,0,2,2
1208,0.166,4905,1,0,2,2
1209,0.256,4905,1,0,2,2
1210,0.193,4905,1,0,2,2
1211,0.18,4905,1,0,2,2
1212,1.532,4905,0,1,2,2
1213,0.738,4905,0,1,2,2
1214,2.146,4905,1,1,2,2
1215,0.405,4905,1,1,2,2
1216,0.611,4905,1,1,2,2
1217,0.152,4905,1,0,2,2
1218,1.769,4905,0,1,2,2
1219,0.41900000000000004,4905,0,1,2,2
1220,1.33,4905,1,1,2,2
1221,2.139,4905,1,1,2,2
1222,0.482,4905,1,1,2,2
1223,1.77,4905,1,1,2,2
1224,0.737,4905,1,1,2,2
1225,1.348,4905,0,1,2,2
1226,0.81,4905,1,1,2,2
1227,1.498,4905,1,1,2,2
1228,1.6840000000000002,4905,1,1,2,2
1229,0.9460000000000001,4905,0,1,2,2
1230,0.462,4905,1,0,2,2
1231,0.466,4905,1,0,2,2
1232,0.18,4905,1,1,2,2
1233,0.794,4905,1,0,2,2
1234,1.366,4905,1,0,2,2
1235,0.464,4905,1,0,2,2
1236,3.069,4905,1,1,2,2
1237,0.058,4905,1,0,2,2
1238,0.868,4905,0,0,2,2
1239,2.4579999999999997,4905,0,1,2,2
1240,0.253,4905,1,0,2,2
1241,0.06,4905,1,0,2,2
1242,0.391,4905,1,0,2,2
1243,0.509,4905,1,0,2,2
1244,1.165,4905,0,0,2,2
1245,2.982,4905,1,1,2,2
1246,0.166,4905,1,1,2,2
1247,0.433,4905,1,1,2,2
1248,0.058,4905,1,0,2,2
1249,1.3610000000000002,4905,1,0,2,2
1250,0.36100000000000004,4905,1,0,2,2
1251,0.5700000000000001,4905,1,0,2,2
1252,0.673,4905,0,0,2,2
1253,0.10400000000000001,4905,0,0,2,2
1254,0.06,4905,0,0,2,2
1255,0.136,4905,0,0,2,2
1256,0.375,4905,1,0,2,2
1257,1.351,4905,1,0,2,2
1258,1.305,4905,0,1,2,2
1259,2.157,4905,0,1,2,2
1260,0.105,4905,1,0,2,2
1261,0.179,4905,1,0,2,2
1262,0.539,4905,0,0,2,2
1263,0.076,4905,0,0,2,2
1264,0.433,4905,0,0,2,2
1265,2.563,4905,1,1,2,2
1266,0.34500000000000003,4905,1,1,2,2
1267,0.135,4905,1,0,2,2
1268,0.99,4905,1,0,2,2
1269,1.711,4905,0,0,2,2
1270,0.06,4905,0,1,2,2
1271,1.305,4905,0,1,2,2
1272,0.6,4905,0,0,2,2
1273,0.84,4905,1,0,2,2
1274,0.134,4905,1,0,2,2
1275,0.133,4905,1,0,2,2
1276,6.317,4905,0,1,2,2
1277,0.059000000000000004,4905,1,0,2,2
1278,0.51,4905,1,0,2,2
1279,0.089,4905,1,0,2,2
1280,0.496,4905,1,0,2,2
1281,0.6890000000000001,4905,1,0,2,2
1282,0.44900000000000007,4905,1,0,2,2
1283,0.255,4905,1,0,2,2
1284,3.283,4905,1,1,2,2
1285,2.802,4905,1,1,2,2
1286,0.45,4905,1,1,2,2
1287,0.84,4905,0,0,2,2
1288,0.195,4905,0,0,2,2
1289,0.06,4905,1,0,2,2
1290,0.21,4905,1,0,2,2
1291,0.361,4905,1,0,2,2
1292,0.074,4905,1,1,2,2
1293,0.165,4905,1,1,2,2
1294,0.27,4905,1,0,2,2
1295,0.389,4905,1,0,2,2
1296,1.92,4905,1,1,2,2
1297,3.975,4905,1,1,2,2
1298,0.81,4905,1,1,2,2
1299,0.451,4905,1,1,2,2
1300,1.395,4905,1,1,2,2
1301,0.181,4905,1,0,2,2
1302,0.6900000000000001,4905,1,0,2,2
1303,0.645,4905,1,0,2,2
1304,0.7350000000000001,4905,1,0,2,2
1305,0.18,4905,1,0,2,2
1306,0.24,4905,1,1,2,2
1307,0.555,4905,1,1,2,2
1308,0.7809999999999999,4905,1,1,2,2
1309,0.808,4905,1,0,2,2
1310,0.06,4905,1,0,2,2
1311,0.9580000000000001,4905,1,0,2,2
1312,0.344,4905,1,0,2,2
1313,0.075,4905,0,0,2,2
1314,0.526,4905,1,1,2,2
1315,1.353,4905,1,1,2,2
1316,2.011,4905,1,0,2,2
1317,0.78,4905,1,0,2,2
1318,1.02,4905,1,0,2,2
1319,0.166,4905,0,1,2,2
1320,0.134,4905,0,1,2,2
1321,1.847,4905,0,1,2,2
1322,1.334,4905,1,0,2,2
1323,0.331,4905,1,0,2,2
1324,0.479,4905,1,0,2,2
1325,0.194,4905,1,0,2,2
1326,0.555,4905,0,0,2,2
1327,1.331,4905,0,0,2,2
1328,0.525,4905,0,0,2,2
1329,0.15,4905,0,0,2,2
1330,0.09,4905,0,1,2,2
1331,0.539,4905,0,1,2,2
1332,0.494,4905,0,1,2,2
1333,0.66,4905,0,1,2,2
1334,0.9890000000000001,4905,1,0,2,2
1335,0.6140000000000001,4905,1,0,2,2
1336,0.209,4905,1,0,2,2
1337,0.28500000000000003,4905,1,0,2,2
1338,0.23900000000000002,4905,1,0,2,2
1339,0.675,4905,1,0,2,2
1340,0.165,4905,1,0,2,2
1341,0.164,4905,1,0,2,2
1342,2.625,4905,1,0,2,2
1343,2.5359999999999996,4905,1,0,2,2
1344,0.30000000000000004,4905,1,0,2,2
1345,0.256,4905,1,0,2,2
1346,0.509,4905,1,0,2,2
1347,0.179,4905,1,0,2,2
1348,1.17,4905,0,0,2,2
1349,0.12,4905,0,0,2,2
1350,0.8850000000000001,4905,0,0,2,2
1351,0.42,4905,0,0,2,2
1352,0.946,4905,0,1,2,2
1353,1.677,4905,0,1,2,2
1354,1.964,4905,1,0,2,2
1355,0.391,4905,1,0,2,2
1356,0.36,4905,1,0,2,2
1357,0.913,4905,0,1,2,2
1358,0.195,4905,0,1,2,2
1359,1.8909999999999998,4905,0,1,2,2
1360,0.06,4905,0,1,2,2
1361,5.367,4905,0,1,2,2
1362,0.391,4905,0,1,2,2
1363,0.526,4905,0,0,2,2
1364,1.4849999999999999,4905,0,0,2,2
1365,0.28400000000000003,4905,1,0,2,2
1366,0.597,4905,0,0,2,2
1367,0.34400000000000003,4905,0,0,2,2
1368,0.06,4905,1,1,2,2
1369,3.7479999999999998,4905,1,1,2,2
1370,0.254,4905,0,0,2,2
1371,0.329,4905,0,0,2,2
1372,0.225,4905,0,1,2,2
1373,1.9200000000000002,4905,0,1,2,2
1374,2.148,4905,0,1,2,2
1375,0.28400000000000003,4905,1,0,2,2
1376,0.105,4905,1,0,2,2
1377,0.227,4905,0,1,2,2
1378,2.248,4905,0,1,2,2
1379,0.48,4905,0,1,2,2
1380,1.6130000000000002,4905,0,0,2,2
1381,2.801,4905,0,0,2,2
1382,0.136,4905,1,1,2,2
1383,3.612,4905,1,1,2,2
1384,0.405,4905,1,1,2,2
1385,0.5840000000000001,4905,1,1,2,2
1386,0.255,4905,0,0,2,2
1387,0.135,4905,1,0,2,2
1388,0.149,4905,1,0,2,2
1389,0.135,4905,1,0,2,2
1390,0.12,4905,1,0,2,2
1391,0.061,4905,1,0,2,2
1392,1.049,4905,1,0,2,2
1393,0.195,4905,1,0,2,2
1394,1.214,4905,0,1,2,2
1395,3.588,4905,1,1,2,2
1396,0.34500000000000003,4905,1,1,2,2
1397,0.927,4905,1,1,2,2
1398,2.536,4905,0,1,2,2
1399,0.976,4905,0,1,2,2
1400,0.8240000000000001,4905,0,1,2,2
1401,3.608,4905,1,1,2,2
1402,2.4619999999999997,4905,1,1,2,2
1403,0.5680000000000001,4905,1,1,2,2
1404,0.315,4905,1,0,2,2
1405,0.6000000000000001,4905,1,0,2,2
1406,0.34500000000000003,4905,1,0,2,2
1407,3.416,4905,1,0,2,2
1408,0.405,4905,1,0,2,2
1409,1.17,4905,1,0,2,2
1410,0.241,4905,1,0,2,2
1411,0.074,4905,1,0,2,2
1412,0.749,4905,0,1,2,2
1413,0.10300000000000001,4905,0,1,2,2
1414,3.045,4905,0,1,2,2
1415,0.34400000000000003,4905,1,0,2,2
1416,0.735,4905,0,0,2,2
1417,0.059000000000000004,4905,1,0,2,2
1418,0.885,4905,1,0,2,2
1419,0.076,4905,1,0,2,2
1420,2.79,4905,1,0,2,2
1421,0.78,4905,1,0,2,2
1422,0.346,4905,1,0,2,2
1423,1.24,4905,1,0,2,2
1424,1.754,4905,1,0,2,2
1425,0.18,4905,1,0,2,2
1426,0.36,4905,1,0,2,2
1427,1.4389999999999998,4905,1,0,2,2
1428,0.6890000000000001,4905,0,1,2,2
1429,0.5690000000000001,4905,1,0,2,2
1430,2.2670000000000003,4905,1,0,2,2
1431,0.41800000000000004,4905,1,1,2,2
1432,0.539,4905,1,1,2,2
1433,1.56,4905,1,1,2,2
1434,0.343,4905,1,1,2,2
1435,0.8980000000000001,4905,1,1,2,2
1436,0.179,4905,1,1,2,2
1437,0.314,4905,1,1,2,2
1438,0.34400000000000003,4905,1,1,2,2
1439,0.722,4905,1,1,2,2
1440,0.33099999999999996,4905,1,0,2,2
1441,0.058,4905,1,0,2,2
1442,0.163,4905,1,0,2,2
1443,0.9590000000000001,4905,1,0,2,2
1444,2.056,4905,0,1,2,2
1445,0.331,4905,0,1,2,2
1446,0.315,4905,0,1,2,2
1447,0.30000000000000004,4905,0,1,2,2
1448,0.8240000000000001,4905,0,0,2,2
1449,1.153,4905,0,0,2,2
1450,0.7490000000000001,4905,0,0,2,2
1451,0.254,4905,1,0,2,2
1452,0.796,4905,1,0,2,2
1453,1.36,4905,1,0,2,2
1454,1.0350000000000001,4905,1,0,2,2
1455,0.839,4905,1,0,2,2
1456,0.181,4905,1,0,2,2
1457,1.573,4905,1,0,2,2
1458,1.064,4905,1,0,2,2
1459,0.871,4905,1,0,2,2
1460,0.372,4905,1,0,2,2
1461,2.234,4905,1,0,2,2
1462,0.148,4905,1,0,2,2
1463,0.28400000000000003,4905,1,0,2,2
1464,0.838,4905,0,1,2,2
1465,0.40700000000000003,4905,0,1,2,2
1466,0.209,4905,0,1,2,2
1467,0.091,4905,0,1,2,2
1468,2.1929999999999996,4905,0,1,2,2
1469,1.4700000000000002,4905,0,1,2,2
1470,0.164,4905,0,0,2,2
1471,0.135,4905,0,0,2,2
1472,0.794,4905,0,0,2,2
1473,0.419,4905,1,0,2,2
1474,0.479,4905,1,1,2,2
1475,0.28500000000000003,4905,1,1,2,2
1476,0.151,4905,1,1,2,2
1477,0.10400000000000001,4905,1,1,2,2
1478,0.225,4905,1,1,2,2
1479,0.914,4905,0,1,2,2
1480,1.602,4905,0,1,2,2
1481,0.164,4905,0,1,2,2
1482,1.334,4905,0,1,2,2
1483,0.27,4905,0,1,2,2
1484,1.4260000000000002,4905,0,1,2,2
1485,0.20800000000000002,4905,1,0,2,2
1486,1.184,4905,1,0,2,2
1487,0.719,4905,1,0,2,2
1488,3.5420000000000003,4905,1,1,2,2
1489,0.45,4905,1,1,2,2
1490,0.136,4905,1,1,2,2
1491,0.075,4905,1,1,2,2
1492,0.314,4905,1,1,2,2
1493,4.019,4905,0,1,2,2
1494,0.105,4905,0,1,2,2
1495,0.195,4905,0,1,2,2
1496,0.659,4905,0,1,2,2
1497,0.735,4905,0,1,2,2
1498,0.226,4905,1,0,2,2
1499,0.061,4905,1,0,2,2
1500,0.705,4905,1,0,2,2
1501,3.569,4905,0,0,2,2
1502,0.525,4905,0,0,2,2
1503,0.497,4905,1,0,2,2
1504,0.10400000000000001,4905,1,0,2,2
1505,0.208,4905,1,0,2,2
1506,0.136,4905,1,0,2,2
1507,0.45100000000000007,4905,1,0,2,2
1508,0.135,4905,0,0,2,2
1509,0.209,4905,0,0,2,2
1510,1.846,4905,1,1,2,2
1511,0.5840000000000001,4905,1,1,2,2
1512,1.153,4905,1,1,2,2
1513,0.179,4905,1,1,2,2
1514,1.846,4905,0,0,2,2
1515,5.995,4905,1,0,2,2
1516,2.5060000000000002,4905,0,0,2,2
